geoid10,los_dist_score,los_acre_score,los_exp_score,los_total_score,la_dist_score,la_acre_score,la_exp_score,la_total_score,gw_score_loop_contiguous,los_gw_total_score,la_gw_total_score,totpop_2018,area,popdensity_sqmi,tothh_2018
"371830540163002","3","5","3","11","3","5","3","11","5","16","16",48,0.00869928330216857,5517.69592191974,"21"
"371830540134017","3","5","3","11","3","5","3","11","5","16","16",0,0.000706141913314296,0,"0"
"371830515021001","4","5","4","13","4","5","4","13","5","18","18",525,0.115697902406734,4537.6795004837,"139"
"371830540162006","2","4","2","8","2","4","3","9","4","12","13",304,0.0669944070522737,4537.69222500616,"112"
"371830540082000","4","3","3","10","4","3","3","10","2","12","12",781,0.0598422313489887,13050.9839354979,"317"
"371830527043005","4","4","4","12","4","4","4","12","2","14","14",12,0.0073189435416506,1639.58089466198,"4"
"371830540151029","2","2","2","6","2","3","3","8","3","9","11",545,0.108710614460353,5013.30990267525,"228"
"371830540181017","3","3","3","9","3","3","4","10","2","11","12",2,0.134599333900222,14.8589145432368,"1"
"371830516002012","4","4","4","12","4","4","5","13","3","15","16",24,0.00472257425439635,5081.97409022375,"7"
"371830515012018","3","2","4","9","3","3","5","11","4","13","15",62,0.0192871012385149,3214.58363458946,"20"
"371830515022005","5","3","4","12","5","3","5","13","4","16","17",41,0.0130980753022444,3130.23089682301,"22"
"371830540132005","5","5","2","12","5","5","3","13","5","17","18",49,0.0231438531180188,2117.19283518312,"21"
"371830520023006","4","2","4","10","5","3","4","12","5","15","17",108,0.0243950548028134,4427.12676290215,"40"
"371830540171010","2","4","3","9","2","4","3","9","3","12","12",13,0.00295969123806286,4392.350064363,"5"
"371830540082012","2","3","3","8","3","3","3","9","2","10","11",22,0.0014273767317497,15412.8896111625,"16"
"371830540141018","2","2","1","5","2","3","2","7","4","9","11",0,0.000183475479136161,0,"0"
"371830540141034","1","2","1","4","1","3","2","6","4","8","10",49,0.0032985732180652,14854.9074889844,"21"
"371830545001026","5","5","5","15","5","5","5","15","5","20","20",58,0.0101232307251244,5729.39623474671,"22"
"371830528033051","2","1","2","5","2","2","2","6","3","8","9",80,0.00477696463819633,16747.0362581972,"18"
"371830540132008","1","3","1","5","1","4","1","6","5","10","11",34,0.0100120325425514,3395.91385220726,"11"
"371830540162010","4","5","3","12","4","5","3","12","5","17","17",94,0.0134688315065709,6979.07609536443,"37"
"371830538082017","1","1","2","4","3","1","3","7","4","8","11",54,0.111827343853717,482.887262981386,"21"
"371830536101029","1","1","1","3","1","1","1","3","1","4","4",15,0.00226713143889349,6616.29041116425,"7"
"371830536102004","1","5","1","7","1","5","1","7","1","8","8",0,0.0191496340949695,0,"0"
"371830525033010","5","5","3","13","5","5","3","13","5","18","18",0,0.0799799562090237,0,"0"
"371830528061015","2","1","2","5","3","3","3","9","5","10","14",0,0.0712334805941902,0,"0"
"371830536102041","5","1","2","8","5","1","2","8","1","9","9",0,0.0120408144788553,0,"0"
"371830526022006","2","3","4","9","2","3","5","10","3","12","13",0,0.00339555099192004,0,"0"
"371830520022010","4","4","4","12","4","4","5","13","5","17","18",40,0.0061546535057763,6499.1473463874,"13"
"371830519001006","2","4","4","10","4","4","5","13","4","14","17",28,0.016728172682471,1673.82298900707,"13"
"371830520023008","3","4","4","11","4","5","5","14","5","16","19",73,0.0152890782879326,4774.65015386949,"27"
"371830520021001","4","4","4","12","4","5","5","14","4","16","18",129,0.0168731739488912,7645.27174263364,"41"
"371830541102053","1","1","1","3","2","1","1","4","2","5","6",114,0.0135633605250634,8404.99666652245,"33"
"371830526012017","3","3","4","10","3","3","5","11","4","14","15",0,0.00905381528082942,0,"0"
"371830527052010","5","2","4","11","5","3","4","12","3","14","15",777,0.107397489782323,7234.80596776379,"245"
"371830541044013","2","2","2","6","3","3","3","9","2","8","11",356,0.0578097886569449,6158.12664724614,"113"
"371830509002029","4","4","4","12","4","5","5","14","4","16","18",0,0.00314585986881927,0,"0"
"371830526011000","2","3","4","9","3","3","4","10","3","12","13",29,0.0205476493991739,1411.35365104905,"12"
"371830526012015","3","3","4","10","3","3","5","11","4","14","15",66,0.0173462422392748,3804.85865985227,"27"
"371830541053017","4","2","1","7","4","2","2","8","4","11","12",145,0.0289807250785496,5003.3254726026,"65"
"371830540131024","1","5","2","8","1","5","2","8","5","13","13",125,0.0238766877901275,5235.23200113564,"43"
"371830541041045","3","3","3","9","4","4","3","11","2","11","13",86,0.00276717004945567,31078.6827202459,"46"
"371830527043024","2","3","3","8","2","3","4","9","2","10","11",0,0.000961499353077362,0,"0"
"371830527043010","4","2","3","9","4","3","4","11","2","11","13",32,0.00682001547135312,4692.07146734684,"10"
"371830527043019","4","3","4","11","4","3","4","11","2","13","13",0,0.0119482024667457,0,"0"
"371830540131025","1","4","2","7","1","5","2","8","5","12","13",182,0.0248943720460138,7310.88937144501,"68"
"371830540131020","3","5","2","10","3","5","2","10","3","13","13",50,0.0286291640834082,1746.47083143364,"17"
"371830527061013","4","3","3","10","4","3","4","11","3","13","14",90,0.00924027789114212,9739.96681271625,"34"
"371830537252000","2","5","2","9","2","5","2","9","3","12","12",0,0.000809275295962001,0,"0"
"371830541053006","1","2","2","5","1","2","2","5","4","9","9",0,0.000881053552864548,0,"0"
"371830519001037","5","4","5","14","5","5","5","15","3","17","18",54,0.00643707947845585,8388.89750868102,"17"
"371830541051011","5","3","2","10","5","3","2","10","5","15","15",0,0.0108940944597243,0,"0"
"371830540143032","2","2","2","6","2","2","2","6","3","9","9",0,0.00943965663574928,0,"0"
"371830540181004","3","3","4","10","3","3","4","10","2","12","12",2,0.0976177568005812,20.4880757922527,"1"
"371830540041002","4","4","4","12","4","4","4","12","2","14","14",103,0.0283754355734051,3629.90022597352,"46"
"371830541061033","2","1","2","5","2","2","3","7","3","8","10",0,0.000472559650986687,0,"0"
"371830503002013","4","5","5","14","4","5","5","14","4","18","18",229,0.00497106403714621,46066.5962636572,"170"
"371830506003020","5","5","5","15","5","5","5","15","5","20","20",104,0.0153147916045486,6790.82044897767,"48"
"371830501001042","4","5","5","14","4","5","5","14","4","18","18",0,0.0087162619036768,0,"0"
"371830501001106","5","5","5","15","5","5","5","15","5","20","20",183,0.00478556345873164,38240.0111456264,"113"
"371830519001017","3","4","4","11","5","4","5","14","4","15","18",24,0.00850404880377142,2822.18512073406,"9"
"371830509001014","5","5","5","15","5","5","5","15","5","20","20",0,0.0162873830270926,0,"0"
"371830541101008","2","1","1","4","2","1","1","4","3","7","7",187,0.031718789722333,5895.55911927921,"52"
"371830509003005","5","5","5","15","5","5","5","15","5","20","20",25,0.00336969498470959,7419.06911855246,"10"
"371830509003009","5","5","5","15","5","5","5","15","5","20","20",40,0.00514843161418118,7769.35637832333,"16"
"371830514005003","5","4","5","14","5","4","5","14","3","17","17",30,0.00652473427887244,4597.8883917376,"15"
"371830514004012","4","5","5","14","4","5","5","14","5","19","19",31,0.00720761947556501,4301.00397296153,"19"
"371830528062018","4","3","3","10","4","4","4","12","3","13","15",5,0.0405830549446899,123.204130561744,"3"
"371830527052037","2","2","4","8","2","3","5","10","5","13","15",525,0.0483999739503126,10847.1132761138,"382"
"371830521021021","4","3","4","11","4","4","4","12","3","14","15",48,0.00444215696845073,10805.5614290327,"15"
"371830507003019","5","4","5","14","5","5","5","15","4","18","19",91,0.0113258193307547,8034.73879835733,"33"
"371830528064055","1","1","1","3","1","2","1","4","4","7","8",116,0.0196429605930896,5905.42344420366,"38"
"371830541101003","4","2","1","7","4","3","2","9","4","11","13",77,0.0130492033987853,5900.74333634556,"31"
"371830542081087","1","4","1","6","1","5","1","7","2","8","9",29,0.00775933090912283,3737.43565516764,"18"
"371830507003007","5","4","5","14","5","4","5","14","3","17","17",20,0.00230992125510796,8658.30380831108,"8"
"371830540141014","3","2","1","6","3","3","2","8","5","11","13",1490,0.662901464864164,2247.69453527353,"533"
"371830508002002","5","5","5","15","5","5","5","15","5","20","20",109,0.0140725474098895,7745.57703201628,"37"
"371830540112004","2","4","3","9","2","4","3","9","3","12","12",241,0.0676012408781448,3565.02331716686,"95"
"371830538082024","4","4","3","11","4","4","4","12","5","16","17",0,0.0135591037541801,0,"0"
"371830536102049","2","1","1","4","2","1","1","4","1","5","5",0,0.00217063554502133,0,"0"
"371830512003013","5","5","5","15","5","5","5","15","4","19","19",53,0.00549047741559627,9653.07677060068,"16"
"371830528072064","2","1","1","4","5","5","2","12","2","6","14",20,0.00957119391935418,2089.60346729131,"8"
"371830541052015","2","3","2","7","2","3","3","8","3","10","11",0,4.33252468052093e-05,0,"0"
"371830527073011","4","4","3","11","4","4","3","11","3","14","14",45,0.00432238866916949,10410.9101342444,"16"
"371830541043037","1","3","3","7","5","4","4","13","2","9","15",56,0.00302337442145149,18522.3502595867,"18"
"371830541102050","1","1","1","3","1","1","1","3","3","6","6",189,0.0273679385892876,6905.89097104956,"66"
"371830505003001","3","4","5","12","4","4","5","13","3","15","16",0,0.0458571478153837,0,"0"
"371830505002003","4","4","5","13","4","5","5","14","3","16","17",447,0.107500230129829,4158.13063339635,"194"
"371830527052031","2","2","4","8","2","3","5","10","5","13","15",0,0.00366988154425248,0,"0"
"371830524072005","3","5","4","12","4","5","4","13","3","15","16",49,0.00968625818798832,5058.71297760405,"15"
"371830524072023","5","5","4","14","5","5","4","14","3","17","17",4,0.0105390699513062,379.540131954836,"1"
"371830524041010","4","5","4","13","4","5","4","13","4","17","17",74,0.0258928340322202,2857.93358532777,"31"
"371830541063025","3","3","2","8","3","3","2","8","4","12","12",47,0.00442437473396638,10622.9699847023,"14"
"371830521011008","3","3","4","10","3","3","4","10","3","13","13",572,0.225639681821029,2535.01509744946,"170"
"371830521021028","5","4","5","14","5","4","5","14","3","17","17",111,0.0218407037391436,5082.25381955354,"33"
"371830521021038","5","4","5","14","5","4","5","14","3","17","17",45,0.0119231218187602,3774.17933692464,"19"
"371830537222004","3","2","3","8","3","2","3","8","3","11","11",45,0.0201789998643624,2230.04114685948,"17"
"371830537231003","3","2","3","8","3","2","3","8","3","11","11",31,0.00203622780260675,15224.2298039121,"18"
"371830537231000","3","1","2","6","3","2","3","8","3","9","11",0,0.0761615177830389,0,"0"
"371830525071010","3","2","3","8","3","2","3","8","4","12","12",0,0.00193477227722486,0,"0"
"371830537122016","5","3","3","11","5","3","3","11","5","16","16",33,0.0207419051356777,1590.98211008773,"12"
"371830540071000","2","3","3","8","2","3","3","8","5","13","13",170,0.130787983627072,1299.81360126124,"74"
"371830537261014","4","5","3","12","4","5","3","12","4","16","16",72,0.00784776386511653,9174.58797658802,"38"
"371830545002041","2","3","3","8","2","3","4","9","3","11","12",0,0.00163976715558373,0,"0"
"371830528033045","1","1","2","4","1","2","3","6","3","7","9",0,0.0928700497410624,0,"0"
"371830528064036","1","1","1","3","1","2","1","4","4","7","8",109,0.0149139178238456,7308.60940012165,"48"
"371830528072020","4","2","2","8","4","3","2","9","3","11","12",11,0.00236137531989149,4658.30226450638,"6"
"371830540121010","1","4","3","8","1","4","4","9","3","11","12",68,0.0227328412726465,2991.26709171289,"23"
"371830528071005","1","1","1","3","2","2","1","5","3","6","8",87,0.192224531707258,452.595718284771,"31"
"371830537111012","4","1","2","7","4","1","2","7","3","10","10",0,0.00204139895262122,0,"0"
"371830537251000","5","5","3","13","5","5","3","13","4","17","17",0,0.00123296335183493,0,"0"
"371830537261016","5","5","3","13","5","5","3","13","5","18","18",0,0.00059778795649663,0,"0"
"371830537252008","3","5","2","10","3","5","2","10","3","13","13",137,0.0229320771026027,5974.16445911266,"38"
"371830537191002","1","1","1","3","3","1","1","5","1","4","6",359,0.0498796542988032,7197.32333847818,"115"
"371830520012011","3","4","5","12","4","5","5","14","3","15","17",17,0.0123268225061168,1379.10641542573,"9"
"371830540111012","1","4","3","8","1","4","3","8","3","11","11",56,0.0211600161523447,2646.50081535003,"21"
"371830537122003","2","1","2","5","2","1","2","5","3","8","8",63,0.0344746853618898,1827.42784564014,"23"
"371830537071015","2","2","2","6","2","2","2","6","3","9","9",416,0.0765252936180495,5436.11112524867,"235"
"371830537251008","2","5","2","9","2","5","2","9","3","12","12",168,0.0146790738733437,11444.8637188943,"113"
"371830540121006","1","4","3","8","1","4","3","8","3","11","11",104,0.0375280882343143,2771.25760711963,"42"
"371830537093010","1","5","1","7","1","5","1","7","2","9","9",632,0.173218131039238,3648.57879604323,"237"
"371830541042024","5","5","3","13","5","5","3","13","5","18","18",365,0.0547507169909651,6666.57936297404,"121"
"371830525051011","5","5","3","13","5","5","4","14","5","18","19",0,0.000502382872430159,0,"0"
"371830541062002","5","3","3","11","5","4","4","13","3","14","16",0,0.601766748086434,0,"0"
"371830537131002","4","2","2","8","4","2","2","8","5","13","13",93,0.0181515835863165,5123.51991537024,"31"
"371830537131004","2","2","3","7","2","2","3","7","4","11","11",0,0.00127727257768013,0,"0"
"371830545003015","1","2","3","6","1","2","3","6","3","9","9",38,0.00688495095391409,5519.28405218298,"25"
"371830530081051","1","4","2","7","1","4","2","7","3","10","10",504,0.0713406923561324,7064.69173980026,"216"
"371830501001005","5","5","5","15","5","5","5","15","4","19","19",205,0.00270121159674479,75891.8702433545,"133"
"371830517002007","4","4","4","12","5","5","5","15","5","17","20",0,0.00809867192044895,0,"0"
"371830507003006","5","4","5","14","5","4","5","14","3","17","17",342,0.0789067332401157,4334.23088191071,"112"
"371830523011000","5","5","4","14","5","5","4","14","5","19","19",125,0.0193557712902164,6458.02216433413,"75"
"371830521021036","2","3","4","9","2","4","4","10","3","12","13",0,0.0289181744814044,0,"0"
"371830528033024","2","2","4","8","2","3","4","9","3","11","12",356,0.0239473164240707,14865.9663444446,"94"
"371830501001043","5","5","5","15","5","5","5","15","4","19","19",2,0.00806272649787137,248.055046953164,"1"
"371830540082009","3","3","3","9","3","3","3","9","2","11","11",34,0.00327573363120171,10379.3543150598,"15"
"371830508002012","5","5","5","15","5","5","5","15","5","20","20",0,0.011360741881229,0,"0"
"371830516002008","3","4","4","11","3","4","5","12","3","14","15",23,0.00885459191832626,2597.52230392427,"11"
"371830530081038","2","4","2","8","2","4","2","8","3","11","11",197,0.00927454499222509,21240.9342091872,"90"
"371830523023002","3","5","3","11","5","5","4","14","3","14","17",51,0.00281656654995434,18107.1524835182,"21"
"371830541061006","2","1","1","4","2","2","2","6","3","7","9",178,0.0226544977830043,7857.15939081811,"58"
"371830525031010","2","5","2","9","2","5","2","9","3","12","12",120,0.00471091245974513,25472.7722124754,"106"
"371830540141042","2","4","2","8","2","5","2","9","3","11","12",0,0.0139879844670499,0,"0"
"371830540182004","1","2","3","6","1","2","3","6","2","8","8",21,0.0228299894075832,919.842739525085,"7"
"371830540081000","3","3","3","9","3","4","3","10","2","11","12",259,0.0678867515231002,3815.17739749071,"105"
"371830511021014","5","5","5","15","5","5","5","15","4","19","19",0,0.00725803017766104,0,"0"
"371830541132013","3","1","1","5","3","2","1","6","3","8","9",113,0.73450383463058,153.845350660196,"45"
"371830527073041","1","4","3","8","1","4","4","9","3","11","12",0,0.0031129012555863,0,"0"
"371830542071073","2","4","1","7","2","4","1","7","3","10","10",20,0.00646826452810136,3092.01949195337,"7"
"371830520012012","4","4","5","13","4","4","5","13","3","16","16",0,0.00952131138189391,0,"0"
"371830540151001","2","3","2","7","2","4","3","9","2","9","11",0,0.104363475742083,0,"0"
"371830540142000","4","3","2","9","4","4","2","10","3","12","13",522,0.162754613302371,3207.28235844358,"174"
"371830541043001","1","2","2","5","3","2","2","7","2","7","9",214,0.0250588409836321,8539.90015499041,"76"
"371830540162012","3","5","3","11","3","5","3","11","2","13","13",16,0.00239696115428789,6675.11860648132,"6"
"371830537072001","5","2","3","10","5","3","4","12","5","15","17",48,0.00968311318449982,4957.08343849948,"21"
"371830540151037","5","4","3","12","5","4","3","12","2","14","14",120,0.0148265364480044,8093.59626375526,"35"
"371830540132018","2","5","1","8","2","5","2","9","4","12","13",0,0.000233221049867547,0,"0"
"371830540151044","4","3","3","10","4","4","3","11","2","12","13",0,0.0058915122124934,0,"0"
"371830540134032","1","4","1","6","1","4","1","6","5","11","11",32,0.00407593673069117,7850.95601682063,"19"
"371830540132038","1","4","1","6","1","5","2","8","5","11","13",37,0.0103466764499819,3576.02754651372,"10"
"371830540131005","2","5","2","9","2","5","2","9","3","12","12",73,0.0265865732664443,2745.74685757398,"28"
"371830540132007","1","4","1","6","1","5","2","8","5","11","13",207,0.0429015858601249,4824.9964622496,"59"
"371830537093002","4","5","2","11","4","5","2","11","2","13","13",8,0.0708502001666886,112.91428931998,"4"
"371830527012023","3","3","4","10","3","3","4","10","3","13","13",0,0.0449589022228009,0,"0"
"371830541042001","2","2","1","5","2","2","2","6","3","8","9",107,0.0982287335241076,1089.29430484553,"32"
"371830536102028","3","5","1","9","3","5","2","10","1","10","11",0,0.0100956363977617,0,"0"
"371830537112013","4","5","2","11","4","5","2","11","3","14","14",147,0.0644436075308303,2281.06410600421,"56"
"371830540171021","2","4","3","9","2","4","3","9","2","11","11",49,0.0031301592460427,15654.1556350362,"20"
"371830540081005","4","4","3","11","4","4","3","11","2","13","13",360,0.0822054833303192,4379.26991504257,"135"
"371830540151025","1","3","2","6","1","3","2","6","3","9","9",0,0.00538633714906844,0,"0"
"371830540162003","3","4","2","9","3","5","2","10","3","12","13",0,0.0232287175494172,0,"0"
"371830540163001","3","5","3","11","3","5","3","11","5","16","16",512,0.15057538190567,3400.2902301835,"181"
"371830540163000","5","5","4","14","5","5","4","14","5","19","19",233,0.0387846054919098,6007.53822411838,"80"
"371830540181001","2","2","2","6","2","3","3","8","2","8","10",0,0.00352712991530567,0,"0"
"371830526012014","3","3","4","10","3","4","5","12","4","14","16",40,0.013852227514371,2887.62222238278,"20"
"371830537141002","2","2","3","7","2","2","3","7","3","10","10",665,0.146360194804201,4543.58509763963,"283"
"371830524093000","5","5","5","15","5","5","5","15","5","20","20",0,0.0623884473749765,0,"0"
"371830523021004","4","5","5","14","4","5","5","14","5","19","19",7,0.00321654689558301,2176.24683464509,"4"
"371830510001013","4","5","5","14","4","5","5","14","4","18","18",110,0.027164822092789,4049.35469940736,"89"
"371830540131009","2","5","2","9","2","5","2","9","4","13","13",99,0.0329795074811567,3001.864113846,"27"
"371830523013001","3","5","4","12","3","5","4","12","5","17","17",215,0.00457445926572991,47000.0906141404,"73"
"371830515011033","5","5","4","14","5","5","5","15","5","19","20",0,0.000900614312107614,0,"0"
"371830528064060","1","1","1","3","1","2","1","4","4","7","8",202,0.017852803094939,11314.7497861142,"71"
"371830540162018","2","4","2","8","2","4","3","9","2","10","11",34,0.00192968519161126,17619.4542756533,"17"
"371830523023005","2","3","2","7","2","3","2","7","2","9","9",1461,0.134515402954163,10861.2097047195,"500"
"371830530081035","2","4","2","8","2","4","2","8","3","11","11",73,0.00461683239434945,15811.7067644355,"63"
"371830523013030","2","5","3","10","3","5","3","11","3","13","14",36,0.00184695388841043,19491.5532141321,"12"
"371830524061003","1","4","2","7","4","4","3","11","3","10","14",663,0.178254409877569,3719.40307370443,"284"
"371830526032005","1","1","3","5","1","1","4","6","3","8","9",0,0.00491280528266325,0,"0"
"371830527013019","5","4","5","14","5","4","5","14","5","19","19",3,0.0336398186923084,89.1800288057421,"1"
"371830518002000","5","4","5","14","5","5","5","15","4","18","19",131,0.0394033008365805,3324.59456996518,"56"
"371830523021019","3","5","4","12","3","5","5","13","4","16","17",0,0.029091968993793,0,"0"
"371830518002020","4","4","5","13","4","4","5","13","4","17","17",62,0.0110360274868028,5617.96353571441,"27"
"371830514005011","5","5","5","15","5","5","5","15","3","18","18",50,0.00892103808920588,5604.72890038415,"17"
"371830526031015","4","3","4","11","4","3","5","12","5","16","17",47,0.0155110670447772,3030.09456824091,"16"
"371830517002008","4","4","4","12","5","4","5","14","4","16","18",48,0.0110947827362593,4326.35781529361,"18"
"371830521011011","2","2","3","7","2","2","4","8","2","9","10",35,0.115553508651848,302.889980653481,"11"
"371830524011006","2","5","2","9","2","5","2","9","3","12","12",0,0.00629222949981696,0,"0"
"371830518002003","5","4","5","14","5","5","5","15","5","19","20",21,0.00291547491391301,7202.94312936304,"5"
"371830504002013","5","5","5","15","5","5","5","15","4","19","19",357,0.0230831433198902,15465.8312801091,"1"
"371830521021040","3","3","3","9","3","4","4","11","4","13","15",664,0.0942736742533571,7043.32365592884,"203"
"371830521014006","3","4","5","12","3","4","5","12","4","16","16",174,0.106251294463506,1637.62710730798,"59"
"371830528064008","1","1","1","3","1","1","1","3","4","7","7",62,0.0956780649264096,648.006416598069,"23"
"371830523021044","1","3","1","5","1","3","1","5","2","7","7",0,0.0144745111508453,0,"0"
"371830530081046","2","4","2","8","2","4","2","8","3","11","11",84,0.0128522660502235,6535.81241407147,"26"
"371830516005012","4","4","5","13","5","5","5","15","3","16","18",0,0.00389231619188101,0,"0"
"371830503002002","5","5","5","15","5","5","5","15","3","18","18",0,0.00593082753074368,0,"0"
"371830503002000","5","5","5","15","5","5","5","15","3","18","18",2,0.00661775914179733,302.217103576365,"2"
"371830524081002","4","4","4","12","4","5","5","14","4","16","18",277,0.0433536725749779,6389.30876088855,"84"
"371830501001028","5","5","5","15","5","5","5","15","4","19","19",5,0.00845525206707856,591.348425846231,"2"
"371830501001070","5","5","5","15","5","5","5","15","5","20","20",2,0.00836668497739522,239.043301546971,"1"
"371830510002014","5","5","5","15","5","5","5","15","5","20","20",35,0.00519284848890133,6740.03874266801,"22"
"371830523023017","2","5","3","10","2","5","3","10","3","13","13",43,0.0165777965790808,2593.83083842764,"15"
"371830528071001","1","1","1","3","1","1","1","3","5","8","8",5,0.4966262950711,10.067932466774,"2"
"371830528072065","3","1","1","5","4","3","2","9","2","7","11",34,0.00913989051331536,3719.95703345324,"12"
"371830515011035","4","3","4","11","4","3","5","12","4","15","16",31,0.0115144416077918,2692.27124127517,"14"
"371830515011031","4","3","4","11","4","3","5","12","5","16","17",40,0.0133635426528555,2993.21826846961,"16"
"371830537113000","4","5","3","12","4","5","3","12","5","17","17",42,0.0112828775171976,3722.45466070004,"16"
"371830537121011","5","3","3","11","5","3","3","11","5","16","16",2,0.00195750582462622,1021.70832640148,"1"
"371830537241077","2","5","2","9","2","5","2","9","3","12","12",79,0.012379593928516,6381.46941298503,"25"
"371830537211039","3","1","2","6","3","2","2","7","3","9","10",15,0.0116984576563393,1282.2203097749,"5"
"371830523021032","5","5","5","15","5","5","5","15","4","19","19",0,0.00487932423312673,0,"0"
"371830519003013","1","2","4","7","2","3","4","9","4","11","13",0,0.00095536096293824,0,"0"
"371830520012000","2","3","4","9","4","4","5","13","4","13","17",139,0.0978974700097364,1419.85283160204,"0"
"371830541063031","3","3","2","8","3","3","2","8","4","12","12",0,0.0182712137898147,0,"0"
"371830541052033","1","3","3","7","1","4","3","8","3","10","11",0,0.00465801098329272,0,"0"
"371830541103040","1","1","1","3","3","2","2","7","3","6","10",128,0.533991585204092,239.704151800591,"49"
"371830541044012","1","2","3","6","5","3","3","11","2","8","13",175,0.0260662254362569,6713.66862946651,"58"
"371830530081057","4","5","3","12","4","5","3","12","4","16","16",79,0.0639139612567057,1236.03667253078,"35"
"371830536101027","1","1","1","3","1","1","1","3","1","4","4",0,0.0022997053287533,0,"0"
"371830537211023","3","1","2","6","3","1","2","6","3","9","9",0,0.000442893588642736,0,"0"
"371830537241028","2","5","2","9","2","5","2","9","2","11","11",109,0.0160962445790309,6771.76589016285,"49"
"371830540134003","3","5","3","11","3","5","3","11","5","16","16",0,0.00162069287907391,0,"0"
"371830501001055","5","5","5","15","5","5","5","15","5","20","20",0,0.0125553433675078,0,"0"
"371830537071022","5","3","3","11","5","3","4","12","4","15","16",112,0.103100006969967,1086.3238838832,"49"
"371830537151010","5","5","4","14","5","5","4","14","5","19","19",79,0.0600514116270358,1315.53943295537,"50"
"371830525051026","5","3","4","12","5","3","4","12","5","17","17",13,0.00664095931451793,1957.54850832777,"4"
"371830537262019","3","5","2","10","3","5","2","10","3","13","13",0,6.97952073293705e-05,0,"0"
"371830525072021","1","2","2","5","1","2","2","5","4","9","9",30,0.016243798073385,1846.85871275106,"14"
"371830505003005","4","4","5","13","4","4","5","13","5","18","18",0,0.0171330848307511,0,"0"
"371830527062016","2","3","4","9","2","3","4","9","3","12","12",0,0.123606129882132,0,"0"
"371830505002001","5","5","5","15","5","5","5","15","4","19","19",380,0.0151243228339309,25125.0918254325,"114"
"371830519003012","2","3","4","9","3","3","5","11","5","14","16",0,0.0191919444833483,0,"0"
"371830540141044","1","3","1","5","2","4","2","8","3","8","11",0,0.00233039376552964,0,"0"
"371830528061024","5","5","4","14","5","5","4","14","5","19","19",0,0.027374127714294,0,"0"
"371830541062021","4","4","4","12","4","5","4","13","3","15","16",3,0.00408854295548093,733.757730483992,"1"
"371830541044018","2","3","2","7","3","3","3","9","3","10","12",122,0.0175431432802691,6954.28396444864,"54"
"371830527063006","2","2","2","6","2","2","3","7","3","9","10",118,0.0792978116220813,1488.06124136649,"48"
"371830536101005","1","5","1","7","1","5","1","7","1","8","8",0,0.0040595922680838,0,"0"
"371830528033036","3","2","4","9","3","2","4","9","3","12","12",70,0.0108834317870728,6431.79480236604,"27"
"371830528072007","3","1","2","6","3","3","2","8","3","9","11",103,0.0212035232214796,4857.68326914929,"36"
"371830537251009","3","5","2","10","3","5","2","10","4","14","14",127,0.0377041079032855,3368.33324171909,"44"
"371830537131014","4","5","3","12","4","5","3","12","5","17","17",16,0.00292593783695105,5468.33216958316,"11"
"371830537171039","1","5","1","7","1","5","1","7","1","8","8",0,0.00746874735516143,0,"0"
"371830537241048","2","5","2","9","2","5","2","9","2","11","11",0,0.0469572211135758,0,"0"
"371830537262000","2","5","2","9","2","5","2","9","4","13","13",268,0.0580300477719408,4618.29707694271,"118"
"371830537251013","3","5","2","10","3","5","2","10","4","14","14",37,0.00549940430726551,6728.00142210269,"20"
"371830537241001","1","5","1","7","1","5","1","7","2","9","9",237,0.0380230016753228,6233.06918332581,"97"
"371830537121005","3","1","2","6","3","1","2","6","3","9","9",1,0.00330451472482618,302.616294152722,"1"
"371830540141021","1","2","1","4","1","3","2","6","4","8","10",48,0.00408537548524492,11749.2260315755,"16"
"371830542071113","2","5","1","8","2","5","1","8","4","12","12",108,0.0109928962003645,9824.52649706811,"32"
"371830540151009","4","4","3","11","4","4","4","12","2","13","14",191,0.212096881367241,900.531864347818,"64"
"371830537162011","4","4","4","12","4","4","4","12","4","16","16",63,0.0219630436299349,2868.45489457268,"28"
"371830540072006","1","2","3","6","2","2","3","7","4","10","11",23,0.0180246683935991,1276.02902298983,"9"
"371830537112003","3","5","2","10","3","5","2","10","3","13","13",56,0.0414966089145619,1349.50786256533,"21"
"371830540081003","4","3","3","10","4","4","3","11","2","12","13",36,0.0068998094922422,5217.53535955979,"15"
"371830540061004","4","3","3","10","4","3","4","11","5","15","16",0,0.0090524073593908,0,"0"
"371830537131006","2","2","2","6","2","2","3","7","4","10","11",0,0.0232714966795118,0,"0"
"371830537113010","5","5","3","13","5","5","3","13","4","17","17",71,0.0117078403286015,6064.31229050431,"18"
"371830537252006","2","5","1","8","2","5","1","8","2","10","10",7,0.00492920543335372,1420.10717440059,"2"
"371830537252019","2","5","1","8","2","5","1","8","2","10","10",42,0.0851377805180518,493.318004585458,"14"
"371830540151007","2","4","3","9","2","5","3","10","2","11","12",0,0.213009421234436,0,"0"
"371830528064023","2","1","1","4","3","3","2","8","3","7","11",754,0.25180795041764,2994.34548730269,"232"
"371830521022002","4","2","4","10","4","2","4","10","3","13","13",52,0.00606172364889103,8578.41812196654,"19"
"371830537111024","2","5","1","8","2","5","1","8","2","10","10",84,0.0121930245710907,6889.18483762932,"42"
"371830523013004","3","5","3","11","3","5","4","12","5","16","17",446,0.0671483763231833,6642.00721478974,"255"
